	ID	Source	Image	Title	Description	Price	Special Price	Venue	Address	Phone	Category	Length	Type	Time Available	Weekly	Tags	Author Initials		Bundles	Tags	Type	#NAME?
	572	http://concerts1.livenation.com/event/0C00511C16BD2C9A?crosssite=TM_US:877515:99029?crosssite=TM_US:877515:99029&fg=sim&f_display_landing_popup=false&f_resale_print_on_offercard=true&ab=m_efeat3888v1desktop	http://specialevents.livenation.com/uploads/assets/venues/slideshows/9/2.jpg	Los Lonely Boys	A Night full of Music	$40.00		House of Blues	2200 N Lamar St, Dallas, TX 75202	1 (800) 653-8000	Concerts			7:30 PM	2-4-17	Concert, Family, Music, Go Out	HJD					21
	573	https://www.eventbrite.com/e/lake-houston-crawfish-cars-community-festival-tickets-29225533357?aff=es2	http://www.humblecc.com/images/main.jpg	Lake Houston Crawfish, Cars & Community Festival	Humble Rotary presents Crawfish Cars and Community Festival 2017, a celebration of the Lake Houston Area Community!	$50.00		Humble Civic Arena	8233 Will Clayton Pkwy, Humble, TX 77338	(281) 446-4140	Other			10:00am - 6:00pm	4-29-17	Events, Music, Food, Go Out, Festival	HJD					115
	574	http://concerts.livenation.com/event/0C00517BA82F1EC3?crosssite=TM_US:1805075:99029?crosssite=TM_US:1805075:99029	http://specialevents.livenation.com/uploads/assets/venues/slideshows/9/2.jpg	Jake Miler	Keepin it Real			House of Blues	2200 N Lamar St, Dallas, TX 75202	(214) 978-2583	Concerts			6:30 PM	4-6-17	Concert, Music, Family, Go Out	HJD					14
	575	https://www.eventbrite.com/e/unlimited-off-road-expo-lone-star-edition-tickets-27125496089?aff=es2	http://fortworthtexas.gov/EcoDev/tif/photos/TIF2_1.JPG	Unlimited Off-Road Expo - Lone Star Edition	Jeeps, Trucks, UTV's & Buggies at the Texas Motor Speedway!	$25.00		Texas Motor Speedway	3545 Lone Star Circle Fort Worth, TX 76177	(817) 215-8500	Other			10:00am - 10:30pm	3-11-2017	Events, Cars, Expo, Go Out, Family	HJD					59
	576	http://www.axs.com/events/325216/foreigner-tickets	https://wwcdn.weddingwire.com/vendor/770001_775000/771138/thumbnails/800x800_1435088488321-picture-122.jpg	Live it Up	Foreigner 	$50.00		Verizon Theatre 	1001 Performance Pl, Grand Prairie, TX 75050	888-929-7849	Concerts			8:00 PM	2-3-17	Concert, Music, Alternative, Family, Go Out	HJD					10
	577	https://www.eventbrite.com/e/gap-year-fair-2017-dallas-tx-registration-27500729422?aff=es2	http://www.k12academics.com/sites/default/files/Dallas%20International%20School2_0.jpg	Gap Year Fair 2017	A national circuit of events that bring together reputable Gap Year organizations, interested students and parents, and high school college counselors	Free		Dallas International School	17811 Waterview Parkway, Dallas, TX 75252		Other			6:00pm - 8:30pm	2-2-17	Event, Education, Family, Go Out	HJD					150
	578	http://www.axs.com/events/329658/justin-bieber-tickets	http://www.dallascowboys.com/sites/dallascowboys.com/files/styles/359x200/public/2014/04-April/temp20140402_ATTStadium_lighting_ceremony101.jpg?itok=YBgHk8q3&timestamp=1429128000	Purpose World Tour	Justin Bieber	$90.00		AT&T Stadium	One AT&T Way, Arlington, TX 76011		Concerts			7:30 PM	7-29-17	Concert, Justin Bieber, Event, Go Out	HJD					13
	579	https://www.eventbrite.com/e/2017-usa-powerlifting-arlington-strength-raw-classic-tx-2017-03-registration-29035686520?aff=es2	http://dz0zjhi21dz2t.cloudfront.net/media/80264/tour/1445871945250/1536_front.jpg	2017 USA Powerlifting Arlington Strength Raw Classic	USA Powerlifting Arlington Strength Raw Classic will be hosted on the campus of the University of Texas at Arlington on	$30.00		University of Texas at Arlington	500 W. Nedderman Dr Suite D Arlington, TX 76013		Other			9:00am - 4:00pm 	3-4-17	Event, Powerlifting, Active, Comepetition	HJD					119
	580	https://www.eventbrite.com/e/world-sports-expo-tickets-29394427524?aff=es2	http://mediad.publicbroadcasting.net/p/kera/files/styles/x_large/public/201602/credit-_david_wilson_davidwilson1949__flickr.jpg	Worlrd Sports Expo	A multi sporting event including; Karate, Jiu-Jitsu, Crossfit, weightlifting, Powerlifting, Mas Wrestling, Arm Wresting, Zumba, and more. 	$15.00		Fair Park	3809 Grand Avenue Dallas, TX 75210	(214) 670-4100	Other			8:00am - 11:30pm	3-11-17	Event, Sports, Expo, Powerlifting, Competition	HJD					138
	581	https://www.eventbrite.com/e/shoot-through-the-nations-2017-tickets-27907389754?aff=es2	https://s3-media3.fl.yelpcdn.com/bphoto/BvMrUlPCH0zfMtRpU5p2zg/o.jpg	SHOOT Through The Nations 2017	Imagine a beautiful combination of Golf and Shotguns!	$50.00		Fossil Pointe Sporting Grounds	7282 N. FM 51 Decatur, TX 76234	(940) 393-6402	Other			8:00am - 1:00pm	3-20-17	Event, Shooting, Golf, Family, Go Out	HJD					53
	582	https://www.eventbrite.com/e/lost-kings-at-lizard-lounge-tickets-29263852972?aff=es2	http://media.culturemap.com/crop/72/6f/600x600/Lizard-Lounge-in-Dallas_084449.jpg	Lost Kings at Lizard Lounge	A Night to Remember	$15.00		Lizard Lounge	2424 Swiss Avenue Dallas, TX 75204	(214) 826-4768	Concerts			9:00 PM	2-18-17	Concert, Event, Go Out	HJD					19
	583	https://www.eventbrite.com/e/black-tiger-sex-machine-at-lizard-lounge-tickets-29864879659?aff=es2	http://media.culturemap.com/crop/72/6f/600x600/Lizard-Lounge-in-Dallas_084449.jpg	Black Tiger Sex Machine at Lizard Lounge	Unleash Your Inner Animal	$15.00		Lizard Lounge	2424 Swiss Avenue Dallas, TX 75204	(214) 826-4768	Concerts			9:00 PM	3-10-17	Concert, Event, EDM, Go Out	HJD					25
	584	https://www.eventbrite.com/e/foam-n-glow-dallas-tx-worlds-largest-foam-party-tickets-30544022995?aff=es2	http://gilleysdallas.com/wp-content/uploads/2015/05/SSB-Left-Rear-1000x600.jpg	Foam N' Glow Dallas, TX	The show concept leads fans on a journey of unimaginable atmospheres and unforgettable emotions. 	$25.00		South Side Ballroom	1135 South Lamar Street Dallas, TX 75215	(800) 745-3000	Concerts			9:00 PM	3-3-17	Concert, Event, Party, Go Out	HJD					97
	585	http://electronicmidwest.com/event/crush-dallas-texas/	http://gilleysdallas.com/wp-content/uploads/2015/05/SSB-Left-Rear-1000x600.jpg	Crush Music Festival	Crush ft. Yellow Claw, Keys N Krates – Dallas, Tex.	$22.00		South Side Ballroom	1135 South Lamar Street Dallas, TX 75215	(800) 745-3000	Concerts			8:00 PM	2-11-17	Concert, EDM, Music, Go Out, Festival	HJD					51
	586	http://electronicmidwest.com/event/excision-dallas-march-25/	http://gilleysdallas.com/wp-content/uploads/2015/05/SSB-Left-Rear-1000x600.jpg	Exicison	Bring the House Down	$30.00		South Side Ballroom	1135 South Lamar Street Dallas, TX 75215	(800) 745-3000	Concerts			8:00 PM	3-25-17	Concert, Excision, EDM, Music, Go Out	HJD					20
	587	http://electronicmidwest.com/event/festival-something-wonderful-dallas/	https://storage.googleapis.com/media-2017.somethingwonderful.com/2016/11/2094f7d6-2016-0423-fortworth-texasmotorspeedway-somethingwonderful-rukes-processed-142.jpg	Something Wonderful Music Festival	We're preparing another sensory smorgasbord of electronic goodness with top-notch visual production as we expand Something Wonderful to a two-day event	$130.00		Texas Motor Speedway	3545 Lone Star Cir, Fort Worth, TX 76177	(817) 215-8500	Concerts			6:00 PM	4-22-17	Concert, Festival, Go Out, EDM	HJD					151
	588	http://travel.usnews.com/Hotels/review-Ritz_Carlton_Dallas-Dallas-Texas-21632/	http://www.theresidencesdallas.com/wp-content/themes/ritzcarlton-theresidencesdallas-1/images/showcase/home/1.png	The Ritz-Carlton, Dallas	The Dallas edition of the luxurious Ritz-Carlton brand goes beyond just offering many of the amenities you'd expect from a five-star hotel.	$200.00		The Ritz-Carlton	2121 McKinney Ave, Dallas, TX 75201	(214) 922-0200	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					139
	589	http://travel.usnews.com/Hotels/review-Four_Seasons_Resort_and_Club_Dallas_at_Las_Colinas-Irving-Texas-21982/	http://static.travel.usnews.com/images/hp/39/21982/Four_Seasons_Resort_and_Club_Dallas_at_Las_Colinas_usn_14.jpg	Four Seasons Resort and Club Dallas	This expansive Four Seasons property is home to a spa, an 18-hole golf course and five restaurants and lounges.	$200.00		The Four Seasons Resort	4150 North MacArthur Boulevard  Irving, TX 75038-6417	(972) 717-0700	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					111
	590	http://travel.usnews.com/Hotels/review-The_Joule_Dallas-Dallas-Texas-21682/	http://www.thejouledallas.com/wp-content/uploads/2016/01/HOME_Slinder_EXT.jpg	The Joule Dallas	The Joule Dallas combines historical luxury, and contemporary lifestyle to create a relaxing atmosphere for all. 	$150.00		The Joule Dallas	1530 Main St, Dallas, TX 75201	(214) 748-1300	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					113
	591	http://travel.usnews.com/Hotels/review-Hotel_ZaZa-Dallas-Texas-21619/	https://www.giltcity.com/images/share/uploads/0000/0000/8948/89483894/orig.jpg	Hotel ZaZa Dallas	The Hotel ZaZa Dallas lures style-minded guests with its Poolside at ZaZa and its Concept Suites that feature themed decor. 	$250.00		Hotel ZaZa Dallas	 2332 Leonard St, Dallas, TX 75201	(214) 468-8399	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					124
	592	http://travel.usnews.com/Hotels/review-Omni_Dallas_Hotel-Dallas-Texas-78634/	https://www.omnihotels.com/-/media/images/hotels/daldtn/photos/hotel/daldtn-omni-dallas-hotel-exterior-sunset.jpg	Omni Dallas Hotel	The Omni Dallas Hotel makes a great home base for exploring the city. 	$200.00		Omni Dallas Hotel	555 S Lamar St, Dallas, TX 75202	(214) 744-6664	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					70
	593	http://www.adolphus.com/	https://d2pwegxy8b89d7.cloudfront.net/wp-content/uploads/2016/12/the-adolphus-hotel.jpg	The Adolphus	The decor in the guest rooms is reminiscent of an English country estate, yet features flat-screen TVs, pillow-top mattresses and wet bars.	$250.00		The Adolphus	1321 Commerce St, Dallas, TX 75202	(214) 742-8200	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					139
	594	http://www.theashtonhotel.com/	http://www.cbrehotels.com/AssetLibrary/Ashton-Hotel_Fort-Worth-TX_Americas_Press-Release.jpg	The Ashton Hotel	The Ashton Hotel proves that sometimes luxury looks better in a smaller size. 	$150.00		The Ashton Hotel	610 Main St, Fort Worth, TX 76102	(817) 332-0100	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					78
	595	http://www.thewestingalleriadallas.com/	http://www.tahfm.org/resource/resmgr/images/westin_galleria_dallas.gif	The Westin Galleria Dallas	Decor at The Westin Galleria Dallas is hip and modern; boasting simple yet trendy furnishings and city views.	$200.00		The Westin Galleria Dallas	13340 Dallas Pkwy, Dallas, TX 75240	(972) 934-9494	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					109
	596	http://www.thehighlanddallas.com/default-en.html	https://media-cdn.tripadvisor.com/media/photo-s/08/6a/09/e5/the-highland-dallas.jpg	The Highland Dallas	The Highland Dallas is the first hotel in Hilton's boutique Curio Collection and aims at adding sleek personality to the hotel.	$250.00		The Highland Dallas	5300 E Mockingbird Ln, Dallas, TX 75206	(214) 520-7969	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					127
	597	http://www.hotelsone.com/dallas-hotels-us/grand-hyatt-dfw.html?as=g&aid=53588856398&dsti=233515&dstt=8&label=ggehoeu-bh233515&akw=grand%20hyatt%20dfw&asrc=Search&ast=&gclid=CK6r_vOonNECFRWRfgodUHQDZg	http://www.event1001.com/objectimages/1746/main.jpg	Grand Hyatt DFW	No matter the reason for the stay, guests appreciated the soundproofed guest rooms' plush beds and deep-soaking tubs, and the friendly hotel staff.	$250.00		Grand Hyatt DFW	2337 S International Pkwy, Dallas, TX 75261	(972) 973-1234	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					147
	598	https://www.omnihotels.com/hotels/dallas-mandalay?gclid=CLjB2a-pnNECFZKBfgodQj4DSA	http://static.travel.usnews.com/images/hp/39/21959/Omni_Mandalay_Hotel_at_Las_Colinas_usn_2.jpg	Omni Mandalay Hotel at Las Colinas	The Omni Mandalay Hotel at Las Colinas is probably not the best home base for sightseers.	$300.00		Omni Mandalay Hotel at Las Colinas	221 E Las Colinas Blvd, Irving, TX 75039	(972) 556-0800	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views, Casino	HJD					89
	599	http://www.wdallasvictory.com/	http://www.jjainc.com/images/w%20dallas%2003.gif?crc=280755720	W Dallas - Victory	For those of you looking to add a little cosmopolitan funk to your Texas getaway, consider hanging your hat at the W Dallas - Victory. 	$300.00		W Dallas - Victory	2440 Victory Park Ln, Dallas, TX 75219	(214) 397-4100	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					135
	600	http://www.starwoodhotels.com/lemeridien/property/overview/index.html?propertyID=3895&language=en_US	http://cdn-image.travelandleisure.com/sites/default/files/styles/tnl_redesign_article_landing_page/public/1449170780/le-meridien-dallas-da1215.jpg?itok=2MH1Dk6W	Le Méridien Dallas, The Stoneleigh	More of a Dallas institution than a hotel, this 1920s Le Méridien gem just west of downtown is art deco in all the right places.	$250.00		Le Méridien Dallas, The Stoneleigh	 2927 Maple Ave, Dallas, TX 75201	(214) 871-7111	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					128
	601	http://www.hotelsone.com/dallas-hotels-us/hilton-dallas-lincoln-centre.html?as=g&aid=45737031158&dsti=115602&dstt=8&label=ggehoeu-bh115602&akw=hilton%20dallas%20lincoln%20centre&asrc=Search&ast=&gclid=COCdmaarnNECFYRofgodYoME8Q	http://www3.hilton.com/resources/media/hi/DFWLTHH/en_US/img/shared/full_page_image_gallery/main/HH_waterexterior_2_675x359_FitToBoxSmallDimension_UpperCenter.jpg	Hilton Dallas Lincoln Centre	The Hilton Dallas Lincoln Centre is only 12 miles north of downtown Dallas, and recent guests say that getting into the city is relatively easy. 	$250.00		Hilton Dallas Lincoln Centre	5410 Lyndon B Johnson Fwy, Dallas, TX 75240	(972) 934-8400	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					145
	602	http://www.fairmont.com/dallas/	https://img.grouponcdn.com/getaways/e3JYNZ3k4hP8Nra8kUfzFX/18280_68_w-1302x2000/v1/t550x332.jpg	Fairmont Dallas	Guests praise the lavish decor in the common areas, which includes marble floors and columns, decadent chandeliers and antique furnishings.	$250.00		Fairmont Dallas	1717 N Akard St, Dallas, TX 75201	(214) 720-2020	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					139
	603	http://www.reservations.com/hotel/hyatt-regency-dallas?gclid=CP-A87msnNECFYeVfgodN-YE4w	https://exp.cdn-hotels.com/hotels/1000000/30000/24800/24753/24753_218_z.jpg	Hyatt Regency Dallas	Fantastic skyline views, guest rooms at this Hyatt hotel with spacious layout and trendy decor. 	$300.00		Hyatt Regency Dallas	300 Reunion Blvd, Dallas, TX 75207	(214) 651-1234	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views, Casino	HJD					96
	604	http://www3.hilton.com/en/hotels/texas/hilton-anatole-DFWANHH/index.html	http://www.hiltonanatolehotel.com/assets/resources/photo_gallery/hotel/01-Atrium-II-and-Nebula-Main_Interior-8x5-300-rgb.jpg	Hilton Anatole	The Hilton Anatole is far enough from the city to be a peaceful retreat, yet close enough to be convienent for sightseeing.	$250.00		Hilton Anatole	2201 N Stemmons Fwy, Dallas, TX 75207	(214) 748-1200	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					123
	605	https://www.omnihotels.com/hotels/dallas-park-west?gclid=CPKH6aKtnNECFUlqfgodQ4QIKQ		Omni Dallas Hotel at Park West	If you're looking to get a few runs in while on vacation, the Omni Dallas Hotel at Park West might be a great place to land. 	$250.00		Omni Dallas Hotel at Park West	1590 Lyndon B Johnson Fwy, Dallas, TX 75234	(972) 869-4300	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					125
	606	http://warwickhotels.com/dallas/offers/breakfast-is-on-us/?gclid=CMvziuWtnNECFUdrfgodXakGeg	http://www.hotel-r.net/im/hotel/us/warwick-melrose-hotel-18.jpg	Warwick Melrose Hotel, Dallas	If you're looking to sample traditional Texan luxury, consider a night or two at the Warwick Melrose Hotel.	$200.00		Warwick Melrose Hotel, Dallas	3015 Oak Lawn Ave, Dallas, TX 75219	(214) 521-5151	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					107
	607	https://www.google.com/search?q=Hyatt+Regency+DFW+International+Airport&oq=Hyatt+Regency+DFW+International+Airport&aqs=chrome..69i57.940168j0j9&sourceid=chrome&ie=UTF-8	http://img1.10bestmedia.com/Images/Photos/323769/Hyatt-Regency-DFW_54_990x660.jpg	Hyatt Regency DFW International Airport	A convenient place to hang your hat should you have a late arrival or an early departure.	$150.00		Hyatt Regency DFW International Airport	2334 N International Pkwy, DFW Airport, TX 75261	(972) 453-1234	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views, Casino	HJD					89
	608	https://www.reservationcounter.com/hotels/show/109139/the-westin-dallas-fort-worth-airport/?mm_campaign=61e23501c3a7666376c173fa44c75e69&TID=svvw4QWvX_dc%257cpcrid%257c96412783994&utm_source=google&utm_medium=cpc&utm_term=the%2520westin%2520dallas-fort%2520worth%2520airport&utm_campaign=Hotel+Chain+T&keyword=the%2520westin%2520dallas-fort%2520worth%2520airport&hotelid=109139&gclid=CMzV2buunNECFYRrfgodTucB9g&gclsrc=aw.ds	https://media-cdn.tripadvisor.com/media/photo-o/05/29/f2/f6/exterior-at-dusk.jpg	The Westin Dallas Fort Worth Airport	The Westin Dallas Fort Worth Airport is ideal for early morning fliers and those in need of some shut-eye during a long layover.	$150.00		The Westin Dallas Fort Worth Airport	4545 W John Carpenter Fwy, Irving, TX 75063	(972) 929-4500	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					128
	609	http://www3.hilton.com/en/hotels/texas/hilton-dfw-lakes-executive-conference-center-DFWAHHF/index.html	http://www.hiltondfwlakesecc.com/var/hiltondfwlakesecc/storage/images/media/images/promotion-images/texas-grande-meeting-promotion/45246-3-eng-US/Texas-Grande-Meeting-Promotion.jpg	Hilton DFW Lakes Executive Conference Center	Catering primarily to business travelers, the Hilton DFW Lakes Executive Conference Center boasts 63,000 square feet of meeting space.	$150.00		Hilton DFW Lakes Executive Conference Center	1800 TX-26, Grapevine, TX 76051	(817) 481-8444	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					134
	610	http://www.marriott.com/hotels/travel/dalbr-renaissance-dallas-hotel/	https://exp.cdn-hotels.com/hotels/1000000/20000/14000/13929/13929_148_z.jpg	Renaissance Dallas Hotel	It's easy to see why: Guest rooms are colorful and cozy, boasting amenities for work (like oversized desks) and pleasure (like flat-screen TVs). 	$150.00		Renaissance Dallas Hotel	2222 N Stemmons Fwy, Dallas, TX 75207	(214) 631-2222	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					145
	611	http://www.marriott.com/hotels/travel/daldt-dallas-marriott-city-center/	http://cache.marriott.com/propertyimages/d/daldt/daldt_main01_r.jpg?resize=0.5x:0.5x	Dallas Marriott City Center	Sitting just a few blocks from the Dallas Museum of Art in the Dallas Arts District, this hotel is a prime jumping-off point for sightseeing.	$200.00		Dallas Marriott City Center	650 N Pearl St, Dallas, TX 75201	(214) 979-9000	Hotels			12:00am - 12:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Hotel, Luxury, Resort, Family, Fancy, Views	HJD					141
	612	http://topgolf.com/us/dallas/play/mini-golf-batting-cages/	http://topgolf.s3.amazonaws.com/thumbs/las-vegas-gallery-img-01.b1b42b9e108321eca4e7bdd827408d9e.jpg	Top Golf	At Topgolf, our goal is to help you create unforgettable experiences with friends and family.	$50.00		Top Golf Dallas	8787 Park Lane Dallas, TX 75231	(214) 341-9600	Other			9:00am - 11:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Golf, Sports, Family, Event, 	HJD					93
	613	http://www.dallasobserver.com/music/the-10-best-record-stores-in-dallas-7070475	https://s3-media3.fl.yelpcdn.com/bphoto/VPuCwumvs1J2VJ2NH1ndfQ/o.jpg	Dive into the Music	Off The Record solves a problem record store customers have been wrestling with for years: How can I be both drunk AND record shopping?	$20.00		Off the record	2716 Elm St. Dallas, TX 75226 	(214) 745-1402	Stores			5:00pm - 2:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Store, Music, Drinks, Go Out	HJD					135
	614	http://spinsterrecords.com/	http://images2.dallasobserver.com/imager/u/blog/7070467/spinster_records_kathy_tran_1.jpg	Let the Record Spin	The stock is eclectic but not fussily hip, admirably geared towards urban record hoarders as much as vinyl-curious suburbanites. 	$20.00		Spinster Records	829 W Davis St Dallas, TX 75208	323-304-4341	Stores			10:00am - 10:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Store, Music, Family	HJD					129
	615	https://www.epichelicopters.com/	https://img.grouponcdn.com/deal/3ytEc2nhdgbSnFomxCS8dfULaJhH/3y-700x420/v1/t300x182.jpg	Fly Over Dallas in Style	Fly over the amazing city of Dallas, and see it like you've never seen it before.	$600.00		Epic Helicopters	4400 Glenn Curtiss Drive Addison, TX 75001	214.296.2289	Other			11:00am - 4:00pm	Sun, Mon, Tue, Wed, Thu, Fri, Sat	Tour, Helicopter, Ride, Family, Adventure, Experience	HJD					81
	616	http://dallas.eventful.com/events/kansas-city-royals-texas-rangers-spring-training-/E0-001-098058598-5	http://texas.rangers.mlb.com/tex/images/ballpark/y2010/rpbia_630x200.jpg	Kansas City Royals at Texas Rangers Spring Training in Arlington	Watch the Kansas City Royals play the Texas Rangers for Spring Training	$20.00		Globe Life Park in Arlington	1000 Ballpark Way #400, Arlington, TX 76011	(817) 273-5222	Sports			7:00 PM	3-31-17	Sports, Baseball, Family	HJD					71
	617	http://dallas.eventful.com/events/texas-rangers-vs-tampa-bay-rays-/E0-001-098111244-9	http://texas.rangers.mlb.com/tex/images/ballpark/y2010/rpbia_630x200.jpg	Texas Rangers vs. Tampa Bay Rays in Arlington	Watch the Tampa Bay Rays play the Texas Rangers 	$20.00		Globe Life Park in Arlington	1000 Ballpark Way #400, Arlington, TX 76011	(817) 273-5222	Sports			11:00 AM	5-31-17	Sports, Baseball, Family	HJD					48
	618	http://dallas.eventful.com/events/texas-rangers-vs-new-york-mets-/E0-001-098111542-8	http://texas.rangers.mlb.com/tex/images/ballpark/y2010/rpbia_630x200.jpg	Texas Rangers vs. New York Mets in Arlington 	Watch the New York Mets play the Texas Rangers	$20.00		Globe Life Park in Arlington	1000 Ballpark Way #400, Arlington, TX 76011	(817) 273-5222	Sports			11:00 AM	6-7-17	Sports, Baseball, Family	HJD					46
	619	http://dallas.eventful.com/events/texas-rangers-vs-boston-red-sox-/E0-001-098112471-8	http://texas.rangers.mlb.com/tex/images/ballpark/y2010/rpbia_630x200.jpg	Texas Rangers vs. Boston Red Sox	Watch the Rangers take on the Boston Red Socks	$20.00		Globe Life Park in Arlington	1000 Ballpark Way #400, Arlington, TX 76011	(817) 273-5222	Sports			11:00 AM	7-5-17	Sports, Baseball, Family	HJD					46
	620	http://dallas.eventful.com/events/texas-rangers-vs-seattle-mariners-/E0-001-098112005-9	http://texas.rangers.mlb.com/tex/images/ballpark/y2010/rpbia_630x200.jpg	Texas Rangers vs. Seattle Mariners	Watch the Rangers Take on the Seattle Mariners	$20.00		Globe Life Park in Arlington	1000 Ballpark Way #400, Arlington, TX 76011	(817) 273-5222	Sports			11:00 AM	6-16-17	Sports, Baseball, Family	HJD					46
	621	http://www.guidelive.com/things-to-do/287036/gatsby-gala-2017-adolphus-hotel-dallas	http://guidelive.pegasus.imgix.net/img/photos/2013/09/18/NB_27ADOLPHUSHOTEL04_25812737.JPG?fit=clip&q=60&or=0&auto=format&w=500	The Gatsby Gala 2017	The Arc of North Texas’ Gatsby Galais a 1920’s glam fundraiser and auction benefiting The Arc of North Texas. 	$100.00		The Adolphus Hotel	1321 Commerce St.  Dallas, TX 75202 	(214) 742-8200	Other			6:00 PM	2-25-17	Event, Auction, Gala, Fancy, Go Out	HJD					110
	622	http://www.guidelive.com/things-to-do/287053/afi-south-side-music-hall-dallas	https://res.cloudinary.com/venuecenter/image/upload/v1424359682/obwdt4o1bbotrn4vybzu.jpg	AFI	Come see AFI at the South Side Music Hall	$25.00		South Side Music Hall	1135 S Lamar St, Dallas, TX 75215	(214) 421-2021	Concerts			8:00 PM	2-15-17	Concert, Music, Family, Go Out	HJD					41
	623	http://www.guidelive.com/things-to-do/287911/the-expendables-granada-theater-dallas	http://www.dallasvip.net/music-venues/images/granada-theater/granada-theater-dallas-seating.jpg	The Expendables	Santa Cruz, California-based outfit play reggae, ska, pop, punk, and surf-influenced rock tailor-made for sun-baked good times.	$18.00		The Granada Theatre	3524 Greenville Ave, Dallas, TX 75206	(214) 824-9933	Concerts			8:00 PM	2-10-17	Concert, Regae, Music, Pop, Go Out	HJD					127
	624	http://www.guidelive.com/things-to-do/286582/classical-mystery-tour-a-tribute-to-the-beatles-irving-arts-center	http://nt-c.org/meetings/TX_Labor_Day/2006/IrvingArts.jpg	Classical Mystery Tour: A Tribute to the Beatles	The Irving Symphony Orchestra will thrill you with the music of the most famous rock band in history. 	$38.00		Irving Arts Center	3333 N MacArthur Blvd, Irving, TX 75062	(972) 252-7558	Concerts			7:30 PM	2-11-17	Concert, Rock, Tribute, Family, Go Out	HJD					102
